Date,VideoID,Comment
2021-11-26,JSwvQE0tgyM,its beautiful but tbh it looks like a concept car lol anyways am gonna zunk it cause am all the way here in west africa where electricity isnt that great so am kinda curious as to why fiat didnt manufacture the non electric models fuel consumption models
2021-11-23,JSwvQE0tgyM,great review love this car going to test drive this model on friday really hope i like it i love my current 500 lounge
2021-10-24,JSwvQE0tgyM,lovely car ordered mine la prima in ocean green two month ago and cant wait until i get it
2021-10-12,JSwvQE0tgyM,nice looking carbut a 2020 corsa electric with low mileage is 2122k and ive not seen these fiats for less than 24k in the corsa you get extra doors more passenger and boot space slightly longer range considering fiats motto over here is fix it again tomorrow i wouldve thought theyd be more competitive on pricing instead its very much a case of paying more for less
2021-09-16,JSwvQE0tgyM,im getting one for a weekend to try how charging will be already driven one for a day its awesome city
2021-09-16,JSwvQE0tgyM,the long range version i could live with that range without many issues
2021-09-16,JSwvQE0tgyM,the one pedal driving was very weird but not difficult to get used to
2021-08-22,JSwvQE0tgyM,i like more the previous design
2021-08-20,JSwvQE0tgyM,the honda has a plain horrible design on the outside way too plain and robot like the fiat actually has some real finesse to its design specially run the headlights and the bulges above the wheels
2021-08-10,JSwvQE0tgyM,my wife has suggested one of these to replace our leaf i sat in one of these at the late brake show live in kent this weekend my feet genuinely do not fit without pressing both pedals at once also my left foot does not fit on the foot rest without touching the brake pedal our daughter wouldnt fit in the back without removing her legs first not suitable for us but they seem like a great little city car if you fit in it
2021-08-06,JSwvQE0tgyM,the cabrio has no competition only the smart has a cabrio but that has a rang of 63mls apart from that there are zero electrical cabrios
2021-07-17,JSwvQE0tgyM,possibly my next car
2021-07-14,JSwvQE0tgyM,jonny have you now driven the 500e in right hand drive reviewers find that there is knowhere to rest the left foot is the right hand drive conversion a bit of a disappointment
2021-07-12,JSwvQE0tgyM,nice looking car too bad not in the states i would replace my imiev with a 500e i like the 500 look great for around town and going to the city enough range to do what i want and with a ccs can charge it back up quickly is the hardtop a hatchback one thing about the imiev it holds a lot when the rear seats are folded flat looks like a fun 2 person car
2021-07-12,JSwvQE0tgyM,thanks for this great review i live in the us and fiat pulled out of the states so sad i had leased the 500e in 2017 and enjoyed it immensely but i guess americans love of big cars doomed the previous 500e version especially with its 90 mile range so i ended up with a 2020 hyundai ioniq limited dont get me wrong its super nice and detailed as the limited is the top trim of the all electric version but its really more car than i need i am a single senior thats retired but wanting to stay green and have another electric car fiat pulled out of the us market as sales fell partly because of the range issue but also because fiat never did any changes or upgrades to its model 500e in all the years it was in the united states fiat should have introduced this newer version and gave it a chance in the us market before pulling out totally this review shows all the new design features inside and out plus the top models increased range which is superior to my top trim hyundai ioniq model with some similar features equal to my ioniq the united states need a small car that is an ev for upper lower income and for lower middle income earners and for students young families and 55 seniors who really arent looking for 200 mile range and costing 40k and up that said fiat has designed this great model but as in the uss past cant just sit back and wait for its sales to drop off before making design or feature changes fiat needs to stay current with other evs in the ev market jim san diego ca
2021-07-09,JSwvQE0tgyM,i quite like it definitely looks more aggressive than the previous model but retaining its very unique looks i can see why theyre so popular and decent range for a small ev
2021-07-08,JSwvQE0tgyM,a review with a calming vibe to it
2021-07-06,JSwvQE0tgyM,with all the excessive boot space they need to figure out how to include a spare a big boot doesnt do me any good if ive got a gaping flat in january its wet its snowing and my fake spare is under the car ferchrissakes or if im driving through montana at 200 am and there simple aint no roadside assistance til morning and ivegot a gap in my tire i can change a spare myself at 200 if only theyd let me
2021-06-17,JSwvQE0tgyM,nice vid once again jonny but did i miss that vital piece of info the price please could you tell me as an owner of 3 previous fiat 500s have fiat addressed the bloody awful driving position adjustability of the steering wheel will it slide in and out oo er missusand up and down im really loving the e car and i would probably buy one on a pcp but not if that driving position is still crap obw im 6 cheers bud😎
2021-06-12,JSwvQE0tgyM,we picked ours up yesterday la prima with the long range battery im amazed how good it is
2021-06-11,JSwvQE0tgyM,what about the slow speed sound how does it sound inside and can you tune it down
2021-06-10,JSwvQE0tgyM,cool video u own me test drive dude
2021-06-08,JSwvQE0tgyM,were swapping our nissan leaf for a fiat hopefully in june its on order well miss the leaf but are looking forward to the extra mileage and the soft top great review
2021-05-30,JSwvQE0tgyM,love the review and what a lovely car
2021-05-28,JSwvQE0tgyM,1548 me reading about the jimny if it was sold in my coutry it could have the price tag twice or thrice as much as the hilux
2021-05-22,JSwvQE0tgyM,115 mile range is all that is needed for city use most days
2021-05-21,JSwvQE0tgyM,lets face it that italian is a sexy beast there is something about the overall look of it that is both masculine and feminine at the same time and most importantly there are no bad angles it just looks good from each of the 360 degrees we have available is it a performer is it reliable hello its a fiat so kind of but thats not the point if it were about all about that wed all be on bmw or ducati motorcycles with slicks suited up with steel pads covering our knees at a certain point in life you just want a fun ride that everyone else respects as an adults vehicle and the 500 is exactly that i think theyll be well received if i were in a living situation appropriate for one id have one
2021-05-18,JSwvQE0tgyM,so where is the review no mention about any of its attributes comfort handling etc etc you sure mentioned every other e car out there enough more so than actually reviewing this car car looks great but but again where is the review
2021-05-06,JSwvQE0tgyM,just had a loner one when my alfa was at service what a great little car the tech is quite good i didnt expect that honestly the screen feels little weird is its not pointing towards toe driver the powertrain feels strong and makes the car move with quite some punch around town it makes interesting ev noises which i like a lot and add the to driving experience in my opinion the normal driving mode is well calibrated and feels like a nice automatic car without applying a lot of regen braking in the other two range friendly modes the regen braking is pretty aggressive and need some getting used to the ride quality isnt the best ok earth but i was expecting way worse form a swb affordable car its not soft but the suspension did absorb bumps and road imperfections pretty nicely the build quality is somewhat inconsistent around the car some party feel well made and high quality and others seem to have been but together by a blind person in the dark for example the stitching is so bad that you dont have to look at is the figure that out it felt cheap but its doesnt really matter in my opinion the radar cruise control does a fantastic job too and its very easy to operate this car makes a lot of sens as a daily commute city car cheers
2021-05-06,JSwvQE0tgyM,this car seems very nice but for the price it is up there with the likes of the bmw i3 which is a more premium brand and offers far better space inside the car
2021-04-22,JSwvQE0tgyM,thanks for the review youre rightit will draw a crowd that wouldnt have looked at an electric car beforehand i was going to buy another petrol audi before i saw this review i now have a fiat 500e on order
2021-04-19,JSwvQE0tgyM,personally from evs i drove most of them suck i like the vw eup though it is a basic car with everything u have and it is quite nice to drive and be in but nobody could beat the bmw i3 imo
2021-04-19,JSwvQE0tgyM,hired a fiat 500 a few years back and it was fun to get around the city not great on the motorway too short at high speed for my liking im surprised that tgearbixevs dont have a two speed box like an electric overdrive surely that could increase high speed
2021-04-14,JSwvQE0tgyM,sherpa i think of a mountain climber like 4x4 low range mode bullocks now i am dissapointed it would be cool with a climber mode
2021-04-09,JSwvQE0tgyM,the little lamb of agnelli happy to see you goes electric
2021-04-07,JSwvQE0tgyM,at 1652 why be a 500 guy is better 😉 you know that parking on a sidewalk is not that legal but people will say cmon is a tiny 500 they are forced to park that way we can walk easily yes that would be 50 best ever is the other 50 they wont ever notice it then you see a suv on the sidewalk is it your that bunch of xxap buy a smaller car you idiot people forgive the tiny 500 because is a people car minimal and nice park the suv and the elders will point at you their walking batons trust me
2021-03-27,JSwvQE0tgyM,i really hope the usa will get these i will buy the long range cabrio in a heartbeat i was planning on buying a used ev this year but this is apparently the same price after incentives as my budget i would very much prefer the 500e cabrio over the chevy bolti really hope its available soon need a new car after the pandemic😁
2021-03-27,JSwvQE0tgyM,always loved your reviews but i didnt need the peaky blinders history lesson i came to seehear about the car
2021-03-21,JSwvQE0tgyM,this channel is tv quality on you tube as others have said the production quality is fantastic sponsorship highly deserved and i wish you every success jonny
2021-03-18,JSwvQE0tgyM,johnnys the best car review presenter bar none so natural and funny
2021-03-12,JSwvQE0tgyM,you wont sell me on electric the range is rubbish over what was an already fantastically economical car in petrol guise and was cheaper to buy too
2021-03-11,JSwvQE0tgyM,lose all the internal tech just give us power windows heat and ac in a car with a 100 mile range at 70 mph and under 10k new our phones will handle the tech that would be a huge success
2021-03-10,JSwvQE0tgyM,bruxel porque tantos comerciais de carros para mim se náo estou interessado em adquirir
2021-03-05,JSwvQE0tgyM,absolutely stunning car wow the production value on this is amazing i would love to see an abarth version
2021-03-01,JSwvQE0tgyM,design point of view what else to say italy beauty in four wheels besides great range reasonable cost has all elements for a commercial success i like it
2021-02-23,JSwvQE0tgyM,not upto the mark review that becomes boaring and not in sequence
2021-02-22,JSwvQE0tgyM,johnny historically dont italian cars suffer with electronic issues and then they ask samsung to put a battery in the car seems like tempting fate to me 😬
2021-02-18,JSwvQE0tgyM,thanks great review i also like your outfit please share details of your awkward outfit it looks good
2021-02-18,JSwvQE0tgyM,looks like a nice car and i very much like the ocean green colour another italian built car that will come out this year is the microlino microcar i hope that by the time it comes out you will be able to travel to italy to review it
2021-02-18,JSwvQE0tgyM,this car is beautiful
2021-02-07,JSwvQE0tgyM,im not going to lie as an american viewing this channel for the first timethe only thing that kept me here was the gorgeous gentleman doing the review subscribedlikedand needing a cool drink 😉
2021-02-04,JSwvQE0tgyM,it was only sold in cali and oregon because it is a compliance car
2021-02-03,JSwvQE0tgyM,is this a four seater car
2021-02-01,JSwvQE0tgyM,not my choice but as you say if the ice version appealed to a market segment this should appeal to them equally i also totally agree that getting people behind the wheel of an ev just one time is what is needed i let everybody drive my chevy bolt because i know how it changes your mind based on my test drive
2021-01-31,JSwvQE0tgyM,for so long we have been waiting for the three main bigname small cars to go electric mini fiat and honda and now they are all finally here together what a wonderful sight it is which is best is a question people have been pondering for the combustion versions for decades and no ones come up with a clear answer yet most likely this will continue as well for the electric ones but this continuing competition will help all 3 to rise to superiority and stardom in the end either way
2021-01-29,JSwvQE0tgyM,the 200 mile range will sell like hot cookie if proceed at 35k usd
2021-01-28,JSwvQE0tgyM,electricmade in italyg wiz great to see they have changed the model for the electric version spec looks impressive and its fantastic that they have two versions water cooled batteries impressive too however i would have more faith in a car built in poland super review jonny
2021-01-16,JSwvQE0tgyM,i just want to point out that the former model of the 500 e was available in norway as well it didnt sell very well though for obvious reasons but you can still get them for quite cheap theres a dealership 10 minutes walk from my home and theyve got dozens of them for sale
2021-01-10,JSwvQE0tgyM,good start nice styling now lose 10k off the price and you might be in the starting blocks at the current prices theyre just a middle class divertissement
2021-01-08,JSwvQE0tgyM,this may not be what you want to hear but i can guess with a high level of confidence that a lot of sponsors will be not be keen on the old car pervert slogannickname if you like and will want it purged from all social media and videos deacriptions etc i personally dont give a monkeys about it as at the end of the day you are superb at what you do and i want to watch everything you produce on your channel but as we know it is not free to make content weekly i do hope someone reaches outs to you you and autogefuhl are the best on youtube to watch thumbs up and a comment for the yt algorythms watching from londres
2021-01-07,JSwvQE0tgyM,what happens with the electric door handles if you crash into water and need to get out of the car
2021-01-05,JSwvQE0tgyM,great review cheers from sunny greece
2021-01-04,JSwvQE0tgyM,you made a great presentation of fiat 500 e you made me to buy itmy compliments from macedonia greece
2021-01-04,JSwvQE0tgyM,finally getting excited about electric cars now love this new fiat 500e
2021-01-03,JSwvQE0tgyM,la 500 del 2017 ci fu imposta dal governo usa questa è la prima vera 500 elettrica non costruita in messico non concepita in oregon p s evitiamo le tarantelle please e si scrivo in italiano sotto un video che richiama il padrino ed appunto usa la tarantella come colonna sonora
2021-01-03,JSwvQE0tgyM,jonny nice video bud hope to cross paths in ireland or the uk or the us for some bmw videos
2021-01-02,JSwvQE0tgyM,fiatfix it again tonythe mexican built fiat 500s were a disasterthey were sold in canada as wellheres to the triumph of hope over experience
2021-01-02,JSwvQE0tgyM,nice design has personality
2021-01-02,JSwvQE0tgyM,i believe that nobody will buy a car with 2 types of autonomy and power a castrated car
2021-01-02,JSwvQE0tgyM,this is kinda like the honda e absolutly stunning unfortunately with such a limited range this car has doomed itself because of ignorant developers with their own head up their arse a car like this would be amazing for the smaller countries like denmark but no one will buy it the price will be 27049 for the cheapest model for the danes and no one will pay that amount for a 100 mile range vehichle its outrageous to put this thing on the market
2020-12-31,JSwvQE0tgyM,the old version of the fiat 500e was also available in the canadian provinces of british columbia and quebec and ontario as they have had rebates for evs there are a good number of them zipping around in the vancouver area
2020-12-31,JSwvQE0tgyM,the price is not 19990 the price is over 30000 buy abarth 500 that is cheaper and have fun
2020-12-30,JSwvQE0tgyM,how does it drive how does it feel and sound this was a presentation not a review first time ive come across your channel and i dare say that youve gone soft johnny
2020-12-30,JSwvQE0tgyM,just love jonnys take on things great review keep em coming
2020-12-27,JSwvQE0tgyM,its a shame fiat has decided there is no market for their e car in the usa especially since they improved the range im guessing they would have sold more units of the 21 model over here
2020-12-27,JSwvQE0tgyM,a real authentic report and presenter i loved the experience just like i was in birmingham and driving the car there i write posts on wwwmecrofoneblog and definitely i am gonna upload the video and the article on the blog
2020-12-26,JSwvQE0tgyM,the soft top roof is great especially in the uk where the sun is appreciated as it is not often around for long particularly up north
2020-12-26,JSwvQE0tgyM,like the car the presenter and the history lesson3 for 3
2020-12-26,JSwvQE0tgyM,in the e ranges i think id prefer a cortina 1600e or a jaguar xke not too struck on the toyota carina e
2020-12-26,JSwvQE0tgyM,another slow charge car yawn
2020-12-25,JSwvQE0tgyM,beautiful production and a lovely car i would have appreciated a few more technical details though for example does the heating system use a heat pump more efficient but also more complex than a resistance element does the electric motordrive unit have any unique features is the final drive ratio numerically high or low this can affect longterm durability your onscreen comparisons were great looking forward to more in the future
2020-12-24,JSwvQE0tgyM,this fiat have the look the honda should have had hondas concept car was real cool the final product was as beige as tommy shelbys whiskey induced droppings
2020-12-24,JSwvQE0tgyM,a lot of the previous 500 electric in norway so not only available in the us
2020-12-24,JSwvQE0tgyM,my bad seems like they bought up leasing fleets and resold them with new car warranty from fiat norway
2020-12-23,JSwvQE0tgyM,im really looking forward to an ev panda cross which will likely be based on the same platform as this much as the current and previous pandas are based on the same platform as the 500 to the best of my knowledge
2020-12-22,JSwvQE0tgyM,now to wait for bjorn nylands test where he tells us whether the 500e rapidgates gets hot after motorway driving charges slowly or coldgates charges slowly in cold weather spec is one thing realword performance another
2020-12-22,JSwvQE0tgyM,like the plastic mounted in indonesia from the australian carbage which were supposed to be recycled i would very much like to see a video where they recycle the sea plastic into car seat fabric to believe it
2020-12-22,JSwvQE0tgyM,i think the honda e is the cooler car unless you really want the big sunroof lol
2020-12-21,JSwvQE0tgyM,man this car is beautiful and it makes me even prouder to be italian
2020-12-21,JSwvQE0tgyM,looks good jonny i like this car with its new aggressive stance apart from the stupid electric hand brake switch thing and no cd player
2020-12-20,JSwvQE0tgyM,fca please please please bring the new 500e to north america
2020-12-20,JSwvQE0tgyM,i must admit and i think they are expensive and i have heard other people say the same they are waiting for the prices to come down for small cars they are still too expensive
2020-12-20,JSwvQE0tgyM,i was all set to gush at how youve turned a download of tech info into a sumptuous visual and auditory experience until you said you were getting out of those clothes as theyre making you feel a bit awkward so ive changed tack ditch the shirt if you like but ffs keep the pants and boots they suit you perfectly
2020-12-19,JSwvQE0tgyM,this is not true to the 500 spirit anymore this is a car for people who would buy ice cream for their dogs and wear prada slippers
2020-12-18,JSwvQE0tgyM,i think ev is fitting for fiat 500
2020-12-18,JSwvQE0tgyM,love this video fiat has done an awesome job with this car my god johnny are you getting sexier with every video
2020-12-17,JSwvQE0tgyM,great looking car id definitely have one at the right price also the honda e is nice but the screens inside put me off its like something from pimp my ride
2020-12-15,JSwvQE0tgyM,i miss the car p e r v e r t
2020-12-14,JSwvQE0tgyM,fab video nicely put together an honest opinion too what a great little car
2020-12-14,JSwvQE0tgyM,i was sent to birmingham on a one month refresher course by my companyi didnt meet not even one english personother wise i really enjoyed birmingham
2020-12-13,JSwvQE0tgyM,im only 2 minutes into this video and i just have to say that i appreciate the production and thoughts that you included in this video the history comparison specs and tour of the fiat are spectacular by far the greatest 500e video
2020-12-13,JSwvQE0tgyM,the realworld range on the fiat is amazing
2020-12-13,JSwvQE0tgyM,stylish little rascaland the car of course
2020-12-12,JSwvQE0tgyM,dreaming of the day that theyll change their mind and make this come to canada i am a 2017 retro edition driver myself and would buy this in a heartbeat
2020-12-12,JSwvQE0tgyM,im honestly hoping for a 124 electric version maybe based on some of the battery tech in this ive always wanted a lightweight roadster but cant excuse buying a gas car ever again
2020-12-12,JSwvQE0tgyM,1050 the real drawback of the zoe is the limitation to 46kw charging whereas the 500e will do 85kw doesnt matter all that much in the city but there you dont really need the increased range of the zoe either but for that long range trip once in a while it makes a huge difference and the 500e is quite a bit cheaper as well if renault offered a 75kw charging option for the zoe it would be the better value
2020-12-12,JSwvQE0tgyM,this is a beautiful car and very good video
2020-12-12,JSwvQE0tgyM,as an italian i can say that fiat is very bad at innovation except for this car they finally understood that you dont have to go too much futuristic when making electric cars i just wish that acceleration was a bit faster 5 sec 060 or something
2020-12-11,JSwvQE0tgyM,good reviews on this channel a bit cheeky great stuff
2020-12-11,JSwvQE0tgyM,thanks for the peaky blinders style review jonny a very likable car interestingly ah laser quest the dark abyss where children were sent to play with heavy plastic weaponry life endangering obstacles and would return with hard to explain bruises ps love the tear as in rip of a clown ignition off sound too
2020-12-11,JSwvQE0tgyM,wish theyd of invented a eco friendly biofuel you can use with older vehicles instead of going to electric im not a tech guy at all just want to look after and run my vw bora mk1 sierra forever
2020-12-11,JSwvQE0tgyM,sorry nobody in the us has ever accepted an ugly car unless they were inexpensive
2020-12-11,JSwvQE0tgyM,boring extended review and piss weak verdict sorry
2020-12-11,JSwvQE0tgyM,20k yeah i pass give me ice engine for 1000
2020-12-10,JSwvQE0tgyM,nice car good video
2020-12-10,JSwvQE0tgyM,fabulous looking ev had so much fun owning regular fiat 500 id love on of these great design excellent video you have a new subscriber
2020-12-10,JSwvQE0tgyM,what about the corsa ev does it compare
2020-12-10,JSwvQE0tgyM,had the original 500e and loved it now have the model3 cannot wait for teslas version of the sub compact car
2020-12-10,JSwvQE0tgyM,i still cant believe that the eup and citygo mii are no longer being made with its proper hatchback they are such practical ecars that said the 500e does look way better no doubt about that
2020-12-10,JSwvQE0tgyM,how much is this car
2020-12-10,JSwvQE0tgyM,simply the best car reviews around everything you need to know about a car in an entertaining package without being frivolous
2020-12-10,JSwvQE0tgyM,i very much hope that nissan brings the zoey to the us so i have that option i expect that my wrx will last at most another 35 years and i will be buying an electrice vehilce to replace it
2020-12-10,JSwvQE0tgyM,i live in the andes in southern argentina where the passion for the fiat 500600 is amazing the restored or restomod festivals are amazing
2020-12-09,JSwvQE0tgyM,i think the hondae is quirkyfugly and the pathetic range and high price just kills it dead this is a much better looking car and more affordable if youre after a small car
2020-12-09,JSwvQE0tgyM,never thought i would say this but your making me want a fiat havent owned a fiat since me first cara fiat uno haha
2020-12-09,JSwvQE0tgyM,stunning little car want one
2020-12-09,JSwvQE0tgyM,brilliant review johnny
2020-12-09,JSwvQE0tgyM,lol šerpa means pot in my language fitting for a fiat xd just kidding i drive an alfa
2020-12-09,JSwvQE0tgyM,love your reviews jonny still the best mate always enjoyable that little 500 is so stylish a great fun city car
2020-12-09,JSwvQE0tgyM,great film as ever
2020-12-09,JSwvQE0tgyM,when you mentioned the eup its worth noting the citigoe iv dropped off the market a while back too after just only a few short months you cant even buy a petrol citigo anymore
2020-12-09,JSwvQE0tgyM,yet again another ecar review that completely overlooks interior environment factors im referring to heating and cooling is this vehicle able to keep you warm and in winter cool in summer can it heat enough to clear ice and snow off the windshield if it can how much energy will it take and what impact will it have on the range how about a littles less attention to frivolous details like decals and and a little more attention to whether its a realistic and practical option
2020-12-09,JSwvQE0tgyM,a themed car review very good
2020-12-09,JSwvQE0tgyM,whats the effect on performance with change in weather temperature i live in utah where the annual temperature swing is 40c to 15c what happens to battery performance under these conditions also how well do they work with steep inclines theres a canyon on i80 thats steep enough to kill off a few motor homes per year they usually catch firewhats the ev battery drain like on hills
2020-12-08,JSwvQE0tgyM,late brake show or car pervertmake your mind up
2020-12-08,JSwvQE0tgyM,i am the carpervert the show is called the late brake show
2020-12-08,JSwvQE0tgyM,wanted to watch a review of the 500e but not enough to put with jonny obllocks and its complete hsite patter
2020-12-08,JSwvQE0tgyM,would love to see if that door handle works in a heavy frost uk weather has cripple many a tesla
2020-12-08,JSwvQE0tgyM,personally trust the polish to build a better car than the italians but what do i know d
2020-12-08,JSwvQE0tgyM,dapper dan oooh suits you sir will you be seeing a lady this evening 😉
2020-12-08,JSwvQE0tgyM,hey jonny id just like to add that i thought your production value was great on this possibly just possibly a bit too much slomo but im being picky i just love your content its whats missing on tv yes i enjoy top gear but its an entertainment show that uses cars as props i particularly like your reviews on electric cars and specifically the retro fits well done for jfdi and youre doing it brilliantly i also think the name change is a good move
2020-12-08,JSwvQE0tgyM,another electric junk the abarth is cool this is lame
2020-12-07,JSwvQE0tgyM,i like it may prefer the older model style wise but this is cool but id still probably look at the zoe for the extra range im super excited to see where we stand in 2 3 maybe 4 years with evs so many seem to fear these cars im excited zoe got updated recently more range and better interior and exterior touch ups as you know ofc kia is bringing a new platform next year look very exciting 300 mile range and stuff
2020-12-07,JSwvQE0tgyM,johnny the reason it was sold in ca and or is for carb california air resource board compliance for the manufacturer theres a requirement that in order to sell gas or diesel cars in ca you have to have an electric vehicle for sale in ca as well these compliance cars have all been universally acknowledged as junk httpsenwikipediaorgwikicompliance_car
2020-12-07,JSwvQE0tgyM,great review jonny nice setting music and i even liked the car
2020-12-07,JSwvQE0tgyM,just found the channel love the content and your review style very entertaining and informative
2020-12-07,JSwvQE0tgyM,zoe every time
2020-12-07,JSwvQE0tgyM,thought you might have mentioned the 500 31 theres a shot of it at 1453 pretty interesting on a car this small
2020-12-07,JSwvQE0tgyM,jonny smith is the only man who should review electric cars cant watch fc without him anymore he has a great eye for design and is competent to the satisfaction just love him
2020-12-07,JSwvQE0tgyM,ah digbeth i remember it well used to commute up down the m1 to spend the week at the ford depot whilst visiting all the wonderful engineering companies in the area such a watchable production love the cap how many gillettes inside so refreshing compared to these artificial official reviews such as recent lrj defender contrived rubbish
2020-12-06,JSwvQE0tgyM,greatest review the only issue i miss is the range issue many people will get burned by range is 320 wltp but in winter it will be maybe 23 of that but on the freewaymotorway in winter at 130kmh that will be i am thinking 100km instead of 300km range around big cities there are fast roads that people need to take to the workplace
2020-12-06,JSwvQE0tgyM,1156 to 1208 minutes hahaha dodgy roll up windows up smoking jokes
2020-12-06,JSwvQE0tgyM,great review jonny but you ruined the immersion with your last sentence
2020-12-06,JSwvQE0tgyM,another great video from jonny smith former 2014 500e owner from the us here current gm bolt ev owner my two favorite new evs have to be the honda e the new 500e and tie for third would be the zoe eup all of which are unavailable in us maybe i need to move cheers
2020-12-06,JSwvQE0tgyM,fantastic review so stylish so different so 500
2020-12-06,JSwvQE0tgyM,if youre ever about to splurge that capital has no nationality please take a moment to remember that fiat decided to move the production of their successful small car away from one of the best fcas factories in terms of production quality and back to well italy after they already did that with new panda and sacked 1500 people in 2012 yeah no nationality at all
2020-12-06,JSwvQE0tgyM,worst tv percenter ever
2020-12-06,JSwvQE0tgyM,just review the car stop talking nonsense no details whatsoever about the car gimmicks and how it drives
2020-12-06,JSwvQE0tgyM,great car in great settings
2020-12-05,JSwvQE0tgyM,electric doors in an italian car
2020-12-05,JSwvQE0tgyM,not more ev
2020-12-05,JSwvQE0tgyM,fantastic review jonny and the 500 looks really cool we have had 3 500s over the last 10 years and if we were looking for a new car this would be top of the list thanks
2020-12-05,JSwvQE0tgyM,1259 i dont see how you can charge up to 427kw in 1525 hours on a 3kw input
2020-12-05,JSwvQE0tgyM,semiuseful city runabout but 20k more than it should be
2020-12-05,JSwvQE0tgyM,fiat are masters at small cars it is a pity they dont really bother with them anymore they did not even replace the punto there was a 127 concept that looked fantastic they did nothing with it is it the market though does noone want a small car anymore we will soon all be driving dull as dishwater suvs and cuvs they literally all pretty much look the same except the mitsubishi eclipse cross they have at least tried to make an effort of doing something different the reward they are leaving the uk market in entirety
2020-12-05,JSwvQE0tgyM,why why did they ruin it such a classic car turned into a watereddown ev
2020-12-05,JSwvQE0tgyM,i have liked the most recent 500 here in the states but it is smaller then i am ready to go the cabriolet is really neat as an ev pushing up on 200 miles it does feel like a really nice option i like the mini e and have an i3 rex but the range on the mini makes me pause thanks for an interesting review looking forward to being able to take one of these out for a test drive
2020-12-05,JSwvQE0tgyM,is this the car pervert channel
2020-12-05,JSwvQE0tgyM,this 500e is perfect for the week than the amg c63 507 for the weekend 😂
2020-12-05,JSwvQE0tgyM,how do evs handle snow ive not seen or heard anything about that subject
2020-12-05,JSwvQE0tgyM,disappointing 0 to 60 slower than the california 500e more modern but less charming wish i had one of those batteries tho
2020-12-05,JSwvQE0tgyM,amber brake lights thats how you roll in europe
2020-12-05,JSwvQE0tgyM,seems that fiat is going to make it a brand of its own just that big 500 logo and no fiat anywhere
2020-12-05,JSwvQE0tgyM,id say that in these ev reviews you should check how fast they charge depending on the battery charge level etc maybe thats not very relevant for small ones that arent going to go in a long trip but for the rest is important in my opinion
2020-12-05,JSwvQE0tgyM,are fiat so tight they only bring one car to the uk gc 760nr has been round every youtube reviewer this week but i think yours was the first out
2020-12-05,JSwvQE0tgyM,very nice exterior electric for the masses
2020-12-05,JSwvQE0tgyM,very amusing thanks jonny enjoyed this its a nice car fiat drl includes taillights too fix it
2020-12-05,JSwvQE0tgyM,if i have enough money i would choose fiat 500e
2020-12-05,JSwvQE0tgyM,i reckon fiat have hit it out of the park with this especially in terms of body stylinggorgeous evolution
2020-12-05,JSwvQE0tgyM,this car is perfect as an ev
2020-12-05,JSwvQE0tgyM,great review by looking at the rivals if you mention the zoe you also have to mention the e208 and corsa the look just much better
2020-12-05,JSwvQE0tgyM,this causes a dilemma i bought a used powder blue fiat 500 mk2 2013 for my daughter a few years back special birthday v lucky girl and she we all love its it for some reason puts a smile on my face when i see it this ev 500 is on point styling range options and your presentation is just brilliant got to say it for me its up there with figaro evs are the future and this has to be a winner
2020-12-05,JSwvQE0tgyM,why is it always the top spec modelas not many ever buy that one as its too expensive
2020-12-05,JSwvQE0tgyM,proud owner of a 72 convertible 500 here the car makes me smile every single time i sit in it fuel consumption is near zero sunny days are happy days and every single date is a success the ev will make you spend near 0 on gas make you enjoy the three sunny daysyear in britain and hopefully become a father within 10 minutes from escaping the talian mob after you are caught the padrinos doughter
2020-12-04,JSwvQE0tgyM,i have to admit its a bloody good looking car i understand your predicament with the honda e though its equally as cool and fashionable but the interior is so unique
2020-12-04,JSwvQE0tgyM,good thank you for changing your name a growing channel called car pervert were hard to recommend
2020-12-04,JSwvQE0tgyM,but no brake light if in single pedal mode
2020-12-04,JSwvQE0tgyM,i think that you are right in that the 500e will bring interest to the whole electric car thing the one thing that disappointed me about it was the fact that it doesnt have regen on demand matt farah said it was one of the fun things about his chevy volt not using any petrol or brakes and as it is only programming and a couple of levers it seems a shame to leave it out
2020-12-04,JSwvQE0tgyM,disappointing it would have been nice to hear from a 500 enthusiast who knew more about the cars im not interested in his clothes or birmingham he told us nothing just how he liked other cars more
2020-12-04,JSwvQE0tgyM,the production of this clip matches the car beautiful keep it up please jonny and team
2020-12-04,JSwvQE0tgyM,the most beautiful little car in the worldbut a battery is no alternativean abarth though
2020-12-04,JSwvQE0tgyM,looking really smart jonny i was waiting for your review of this car and as with the many others you have done its a good one
2020-12-04,JSwvQE0tgyM,i won the original 500e imported from us to norway i love it its not for everyone sure its small and the interior quality is well not the best but i love it and my bmw stays in the garage 90 of the time now its small its sort of fast up to 7080kph and the range is good enough to drive tofrom work its fun this new one seems to fix most of the issues without straying too far from what the 500 is
2020-12-04,JSwvQE0tgyM,love this car i have the first gen ev500 and i love it never going back to a piston engine again
2020-12-04,JSwvQE0tgyM,ha i notice how you drove past from a outside shot sun in eyes and you couldnt put the sun visor all way down to block the sun because clearly you would have zero vision of the road you held the visor a few cm down lol you should mention thisclearly you are too tall for this car because you should be able to see with the visor down still
2020-12-04,JSwvQE0tgyM,i cant drive any car with the sun visor all the way down it comes down to seat adjustment as well remember
