Timestamp,Username,VideoID,Comment,Date
2023-10-12T16:02:52Z,@Josh-yy8xv,AXGNb76QgH0,"I really like this car, but as the owner of a corsa e I have to stay away from stellantis EV's in future. Been in the garage more with my 12k mile corsa than my previous 100k mile suzuki swift. As the 600e is basically the same car underneath, can't see it being much different to be honest.",2023-10-12T16:02:52Z
2023-10-12T02:27:22Z,@cosmicreddevil,AXGNb76QgH0,I hear an Abarth coming 🤣🤣,2023-10-12T02:27:22Z
2023-10-12T00:20:59Z,@mymiphone1841,AXGNb76QgH0,I prefer the Peugeot e208,2023-10-12T00:20:59Z
2023-10-11T23:17:57Z,@nailil5722,AXGNb76QgH0,probably the most pedestrian EV to date,2023-10-11T23:17:57Z
2023-10-10T15:21:23Z,@luigimagistri,AXGNb76QgH0,Beautiful Woman en fiat 600 👍💋Kiss,2023-10-10T15:21:23Z
2023-10-09T17:09:06Z,@chrisdevine4848,AXGNb76QgH0,Is it just me who gets irritated that every review I've seen of the 600 never mentions the 500X on which it is clearly based!?,2023-10-09T17:09:06Z
2023-10-18T13:47:38Z,@alfonsotatto8365,AXGNb76QgH0,Well because it is not. They're two totally different cars. Under the skin the 600 is really similar to the Peugeot 2008. The 500X uses the Jeep Renegade (FCA Small) base,2023-10-18T13:47:38Z
2023-11-06T09:45:42Z,@chrisdevine4848,AXGNb76QgH0,"​@@alfonsotatto8365 - it's still a spiritual successor. Not to mention how similar it looks. And with good reason - both the 600 and 500X before it, are designed to look like beefed up versions of the old 500 / new 500(e) respectively. I just find it odd how that's never mentioned, as though the whole concept of the 600 (a bigger 500 with SUV styling) is entirely new.",2024-04-18T03:20:03Z
2023-11-06T23:41:39Z,@alfonsotatto8365,AXGNb76QgH0,"@@chrisdevine4848 yes, it's the 500X successor but it is a completely different car underneath, I just wanted to point that out.
Moreover on the italian market we still have the 500X, I don't know if elsewhere it is the same but officially in Italy the 600 does not replace the 500X. They will live together for a couple of years still",2024-04-18T03:20:03Z
2023-11-07T00:04:30Z,@chrisdevine4848,AXGNb76QgH0,"@@alfonsotatto8365 - fair enough. I read the 500X was being discontinued here in the UK soon, with Fiat moving all electric.",2024-04-18T03:20:03Z
2023-10-08T14:24:04Z,@redline589,AXGNb76QgH0,"U knows it's gonna be a s**t car when it's a collaboration of Fiat, Jeep, Vauxhall & Peugeot.",2023-10-08T14:24:04Z
2023-10-20T04:26:39Z,@Sherukka,AXGNb76QgH0,"Luckily it is not from VW, that would been an catastrophe",2023-10-20T04:26:39Z
2023-10-20T11:39:39Z,@redline589,AXGNb76QgH0,"@@Sherukka Yeah VW are not as great as they used to be, but every manufacturer makes better cars than stellantis group.",2024-06-04T03:24:35Z
2023-12-06T05:17:00Z,@mixedbyfiatcat,AXGNb76QgH0,"ok, nissa altima owner. hahaha",2023-12-06T05:17:00Z
2023-12-08T01:12:00Z,@redline589,AXGNb76QgH0,"@@mixedbyfiatcat German, Jap and Korean cars are okay, I have a BMW",2024-06-04T03:24:35Z
2023-10-08T13:02:50Z,@ldv5831,AXGNb76QgH0,"It’s a Fiat, so 50k miles will be end of economic life",2023-10-08T13:02:50Z
2023-12-06T05:15:16Z,@mixedbyfiatcat,AXGNb76QgH0,blah blah.,2023-12-06T05:15:16Z
2023-10-07T21:49:48Z,@davemiller9133,AXGNb76QgH0,Took one on a test drive straight away Brake Failure,2023-10-07T21:49:48Z
2023-10-07T17:35:04Z,@whitewalker9622,AXGNb76QgH0,I would like a fiat e128!,2023-10-07T17:35:23Z
2023-10-07T16:59:08Z,@iainwells2757,AXGNb76QgH0,Electric cars are so expensive,2023-10-07T16:59:08Z
2023-10-07T11:57:02Z,@biplab2698,AXGNb76QgH0,Wow,2023-10-07T11:57:02Z
2023-10-07T11:52:20Z,@moeketsimaphela18,AXGNb76QgH0,Doesn't look mean.. kooks sleepy.,2023-10-07T11:52:20Z
2023-10-06T16:29:47Z,@The_journeyy,AXGNb76QgH0,Fiat is trying to fool me with great looking cars but I won't be fooled 😂,2023-10-06T16:29:47Z
2023-10-12T23:45:51Z,@kingofnotts9048,AXGNb76QgH0,Yh you'll still be fixing it again tomorrow,2023-10-12T23:45:51Z
2023-12-06T05:14:09Z,@mixedbyfiatcat,AXGNb76QgH0,​@@kingofnotts9048 you're not upto date.,2024-06-04T03:39:49Z
2023-12-06T15:19:43Z,@kingofnotts9048,AXGNb76QgH0,@@mixedbyfiatcat you're in denial,2024-06-04T03:39:49Z
2023-10-06T16:08:14Z,@Malapropify,AXGNb76QgH0,"As much as I am enjoying her review (this is the first time I'm seeing her ever) I am cringing hard on her technique with the wheel. She's holding it just a bit better, than I'd expect a toddler to hold it... Common - step up your game!",2023-10-06T16:08:14Z
2023-10-06T15:21:57Z,@Goldieridesbike,AXGNb76QgH0,My willingness to buy a car with approval of Alex explodes tenfold. Some brand should hire her as an ambassador or something...,2023-10-06T15:21:57Z
2023-10-06T15:15:04Z,@nomoreheroes93,AXGNb76QgH0,"Cute, stylish and capitvating - the Fiat isn't bad either! Great review as always Alex",2023-10-06T15:15:04Z
2023-10-06T12:57:44Z,@huracan360,AXGNb76QgH0,I prefer the 500x,2023-10-06T12:57:44Z
2023-10-06T10:08:48Z,@technoita,AXGNb76QgH0,"fantastic review, showed all the positives while pointing out the negatives but in a fair way, not an annoying one like reviewers from other channels tend to to do
great job Alexandra!",2023-10-06T10:08:48Z
2023-11-03T13:50:37Z,@idimidodjimi6760,AXGNb76QgH0,bollocks,2023-11-03T13:50:37Z
2023-10-06T08:24:19Z,@Panzerino02,AXGNb76QgH0,"Same price, you buy the wonderful Chinese  Li7 or Li 9.",2023-10-06T08:24:19Z
2023-10-14T08:20:05Z,@xmaniac99,AXGNb76QgH0,Lel why?,2023-10-14T08:20:05Z
2023-10-14T11:00:23Z,@Panzerino02,AXGNb76QgH0,"@@xmaniac99 Lixiang Li 7 or Li 9, EV",2024-06-04T03:43:09Z
2023-10-18T22:43:20Z,@lucasworktv,AXGNb76QgH0,😂,2023-10-18T22:43:20Z
2023-10-20T04:24:46Z,@Sherukka,AXGNb76QgH0,"Who, in their right mind, would ever buy a Chinese car??? Do some research about what’s go s on there and don’t tell me that every car has parts from China because that has nothing to do with the issues of China cars.",2023-10-20T04:24:46Z
2023-12-06T05:18:47Z,@mixedbyfiatcat,AXGNb76QgH0,"yeaaaah, ..no!  haha",2023-12-06T05:18:47Z
2023-10-06T07:52:39Z,@ballerblocks,AXGNb76QgH0,So on average you will spend 35k  on a parts bin special. And all the journos want to talk about is speed. Y,2023-10-06T07:52:39Z
2023-10-06T10:36:51Z,@Turshin,AXGNb76QgH0,All mainstream commuter cars have been parts bin specials since the 90s. Where have you been?,2023-10-06T10:36:51Z
2023-10-06T12:00:29Z,@ballerblocks,AXGNb76QgH0,"@@Turshin hence they are cheaper to produce, and should not demand the 7% of the value of a house, especially for a depreciating asset.",2024-04-18T02:55:11Z
2023-10-06T06:18:33Z,@666JGNotts,AXGNb76QgH0,I would not call £33K good value for a Fiat,2023-10-06T07:36:00Z
2023-10-06T05:35:48Z,@rahuljayachandran4128,AXGNb76QgH0,....Man I love auto trader -the best car channel on YouTube - Period.... 😃😁....i love Fiat as well- so keep them coming....,2023-10-06T05:35:48Z
2023-10-06T04:17:48Z,@Saytheodd,AXGNb76QgH0,Great Review,2023-10-06T04:17:48Z
2023-10-06T00:39:59Z,@ilmelangolo,AXGNb76QgH0,Good,2023-10-06T00:39:59Z
2023-10-05T22:37:57Z,@iamricardomarques,AXGNb76QgH0,"What a jolly adorable car, how cute... Double it and give it to the next person.",2023-10-05T22:37:57Z
2023-10-05T22:06:44Z,@Sneaky_Basket,AXGNb76QgH0,"I`m a men without ""inferiority complex"" and only thing I`ll say ""just shut up and take my money"" :D
That thing is cute as hell and in the same time it`s practical and sporty (kindof) :D",2023-10-05T22:08:09Z
2023-10-11T22:24:00Z,@markgt894,AXGNb76QgH0,"Yeah you spend your £37k on this, to show you don't have an inferiority complex - that'll show em!",2023-10-11T22:24:00Z
2023-10-05T21:14:35Z,@pennysmurf,AXGNb76QgH0,"For a second I thought Alexandra was going to fiddle around the car like say ""Fiat"" like the Bentley girl did.",2023-10-05T21:14:35Z
2023-10-05T21:04:57Z,@GudieveNing,AXGNb76QgH0,"Sorry, the 500 is cute. This isn't. It suffers the same problem as the fat Mini.",2023-10-05T21:04:57Z
2023-10-05T20:56:56Z,@eddiereed5025,AXGNb76QgH0,A true mongrel and not worth the price,2023-10-05T20:56:56Z
2023-10-05T19:09:32Z,@purplepeoplesparty2368,AXGNb76QgH0,Brilliant presenter! Fun in an electric pumpkin. ,2023-10-05T19:09:46Z
2023-10-05T18:11:49Z,@pevvex4452,AXGNb76QgH0,Fun ? Seriously there is nothing fun about this car unless we have very different view what is fun.,2023-10-05T18:11:49Z
2023-10-05T18:11:20Z,@mikadavies660,AXGNb76QgH0,"No problem with Stellantis using the same parts on multiple  cars, as they need to build large numbers in order to keep the prices down. However, this is exactly where Stellantis loose out, their rrp is too high. Dealers then offer discounts. Which sounds OK, unless you paid full rrp and it is worth 50% less after 2 years (like the current Mokka EV that has lost massively on its residential values).",2023-10-05T18:11:20Z
2024-03-07T20:57:41Z,@oliverstemp9132,AXGNb76QgH0,The 600 is the cheapest of all the Stellantis Small SUVs,2024-03-07T20:57:41Z
2023-10-05T17:11:44Z,@teekaa2520,AXGNb76QgH0,Respect for banning grey 🤜,2023-10-05T17:11:44Z
2023-10-05T17:03:09Z,@wolfstampede3090,AXGNb76QgH0,Wow 0-60 in 9 seconds. 🤯,2023-10-05T17:03:09Z
2023-10-20T04:22:57Z,@Sherukka,AXGNb76QgH0,It feels very nippy when you go off the line. No need for 3 sec in any car except for men without bal*s 😂,2023-10-20T04:22:57Z
2023-10-05T16:44:56Z,@anvard,AXGNb76QgH0,Great review <3,2023-10-05T16:44:56Z
2023-10-05T16:41:59Z,@colinrenfrew48,AXGNb76QgH0,Ghastly looking thing.  And the price? Nope!,2023-10-05T16:41:59Z
2023-10-05T16:26:20Z,@jimmyadiya1174,AXGNb76QgH0,How can this do 372 miles around town with a 54kwh battery that’s consistently 7miles a kwh which would make it the worlds most efficient… 6:26,2023-10-05T16:26:20Z
2023-10-05T23:01:03Z,@OG_ALviK,AXGNb76QgH0,"I think she ment 372 kilometers, not miles.",2023-10-05T23:01:03Z
2023-10-18T13:52:50Z,@alfonsotatto8365,AXGNb76QgH0,"No, she meant miles. In the WLTP city cycle electric cars have massive range, basically because they use just a little power to move and also recharge the battery while decelerating.",2023-10-18T13:52:50Z
2023-10-20T04:19:59Z,@Sherukka,AXGNb76QgH0,"@@alfonsotatto8365No, she did not have the facts",2023-10-20T04:19:59Z
2023-10-05T16:23:10Z,@ivandoe33,AXGNb76QgH0,"the bigger the badge, the worse the car",2023-10-05T16:23:10Z
2023-10-05T15:41:54Z,@charlesclement383,AXGNb76QgH0,Love it. Hopefully it will come to USA and Canada.,2023-10-05T15:41:54Z
2023-10-06T12:57:30Z,@huracan360,AXGNb76QgH0,I think Fiat has retired from the US market now,2023-10-06T12:57:30Z
2023-10-10T21:59:59Z,@skierpage,AXGNb76QgH0,"0:45 "" it's basically a Jeep Avenger, and built in the same factory in Poland."" So no USA tax credit, and manufacturers only want to build and sell midsize and larger crossovers in the USA 😢.",2023-10-10T21:59:59Z
2023-10-11T22:20:40Z,@markgt894,AXGNb76QgH0,"oh get a grip, why would the US want this car?!",2023-10-11T22:20:40Z
2023-10-12T21:19:42Z,@endeavourist5287,AXGNb76QgH0,"@@huracan360 The Fiat 500e is set to be released in North America next year, so you never know.",2024-06-04T03:25:28Z
2023-11-28T18:51:40Z,@marlbore85,AXGNb76QgH0,"@@huracan360nope, it is not ;)",2024-06-04T03:25:28Z
2023-12-06T05:03:30Z,@mixedbyfiatcat,AXGNb76QgH0,@@huracan360 no. the 500ev is coming in early 2024 to the U.S. (in selected big cities),2024-06-04T03:25:28Z
2023-12-06T05:04:29Z,@mixedbyfiatcat,AXGNb76QgH0,"Yes, let's hope.",2023-12-06T05:04:29Z
2023-10-05T15:01:57Z,@Individjual,AXGNb76QgH0,"Huh, It's either black or white!",2023-10-05T15:01:57Z
2023-10-05T14:51:35Z,@mardelplatalimousines3423,AXGNb76QgH0,Perfect!,2023-10-05T14:51:35Z
2023-10-05T14:42:26Z,@TundeEszlari,AXGNb76QgH0,King video.,2023-10-05T14:42:26Z
2023-10-05T14:38:56Z,@thandolwethuhlengetwa6965,AXGNb76QgH0,Cute car for first car owners and drivers,2023-10-05T14:38:56Z
2023-10-05T14:36:28Z,@jamescoleman4059,AXGNb76QgH0,headlights are too big,2023-10-05T14:36:28Z
2023-10-05T14:47:55Z,@mahadali619,AXGNb76QgH0,Your eyes are too big,2023-10-05T14:47:55Z
2023-10-05T15:51:59Z,@countryside_guy,AXGNb76QgH0,​@@mahadali619😂,2023-10-05T15:51:59Z
2023-10-05T16:24:40Z,@jamescoleman4059,AXGNb76QgH0,@@mahadali619 well done bud you just won the immaturity competition 🏆,2023-10-05T16:24:40Z
2023-10-05T17:44:00Z,@mahadali619,AXGNb76QgH0,"@@jamescoleman4059 thank you, hard work really does pay off 🥇",2023-10-05T17:44:00Z
2023-10-05T14:35:56Z,@cruiser4653,AXGNb76QgH0,"Knowing Fiat, you will have as much fun being in the 600e as in the shops getting it fixed.",2023-10-05T14:35:56Z
2023-10-05T15:18:33Z,@hybrid.roodragon1226,AXGNb76QgH0,Id be shocked if it DOES break. Interior wise and as far as some parts go. Yes. But its hopefully never gonna be a single issue with the battery pack,2023-10-05T15:18:33Z
2023-10-06T07:15:50Z,@micheleoncini8369,AXGNb76QgH0,Still in 2023 with this cliché? Really? Update your poor car knowledge… Fiat has grown up a lot. Is ppl like you that hasn’t…,2023-10-06T07:15:50Z
2023-10-06T10:32:12Z,@gileshalliwell3591,AXGNb76QgH0,I’ve had a 500e for two years and NOTHING has gone wrong… It’s such a dull cliche that’s Fiat always break!,2023-10-06T10:32:12Z
2023-10-06T10:32:55Z,@Turshin,AXGNb76QgH0,It's an electric car. I highly doubt they'll have the same issues as the ICE cars.,2023-10-06T10:32:55Z
2023-10-10T04:53:54Z,@roddychristodoulou9111,AXGNb76QgH0,"You're way behind the times , I had a fiat for years and it never broke down once .
I highly recommend them as safe sound cars .",2023-10-10T04:53:54Z
2023-10-13T15:54:58Z,@user-pf4zb6bv9e,AXGNb76QgH0,Fiat bravo tjet sport 2009...still using it without any problem. Cut the crap with fiat,2023-10-13T15:54:58Z
2023-10-14T08:18:10Z,@xmaniac99,AXGNb76QgH0,"Lel driven four panda’s in the family, over 30 years in total. Except for service and wear/ tear no issues what so ever. Even the one with the puny 2 cyl turbo engine turned out to be a champ.",2023-10-14T08:18:10Z
2023-10-16T11:41:48Z,@marktuyet,AXGNb76QgH0,"My niece has a 500L which is supposed to be a terrible car  but with 100 ,000 miles on it , it has been a very dependable little SUV .",2023-10-16T11:41:48Z
2023-10-16T12:35:48Z,@rafaelxmoreira,AXGNb76QgH0,Stuck in the 70’s?,2023-10-16T12:35:48Z
