Timestamp,Username,VideoID,Comment,Date
2024-02-11T18:29:22Z,@jamespaul2587,-GYjfh1gpkM,"Yes, but the visibility depends on driver height, and many people may have no issues",2024-02-11T18:29:22Z
2023-12-08T11:47:42Z,@Spotofgardening,-GYjfh1gpkM,"The interior design looks super nice and clean which is appealing and I think it spent money where you want it spent. I don't care if that part of the door panel is cheap, i'm resting my elbow on it 😅 The screen set up looks great, clear and easy to use on the move, I am amazed some other model systems are even legal! e.g., Volvo XC30 where everything is done through a massive touch screen, Im not allowed to hold my mobile but its perfectly fine for me to play around on that while flying down the motorway... For me it would have to be the longer range version but that pushes it into that high tax bracket, an additional £390 p.a. for 5 years is crazy even for EVs! I've driven a petrol N-line and really enjoyed it, even that was quiet so I expect to hear my own heart beat it this one 😅 I think how Hyundai are designing their line up is very clever, perfectly positioned to cover ICE demand but establishing themselves as a clear mid-range high quality EV manufacture",2023-12-08T11:48:47Z
2023-12-06T06:02:20Z,@HyundaiBatam,-GYjfh1gpkM,9:55 High Beam Assist,2023-12-06T06:02:20Z
2023-11-22T19:54:44Z,@EnmandsBand1,-GYjfh1gpkM,"Hyundai will find it difficult to sell the new Kona, the Kia Niro just looks so much better",2023-11-22T19:54:44Z
2023-11-12T10:58:29Z,@chriscutmore492,-GYjfh1gpkM,"Er, 3rd Generation???",2023-11-12T10:58:29Z
2023-11-11T04:35:58Z,@zobleselam5695,-GYjfh1gpkM,This car has not spare tire.if you got a flat tire you will be a big trouble am not recommending this car.,2023-11-11T04:35:58Z
2023-11-09T10:29:23Z,@liebefur1,-GYjfh1gpkM,"I've firstly  ever  heard proper pronunciation of Hyundai in English accent that means Modern times. :D
-Godai : Ancient times
-Jungdai: Medieval times.",2023-11-09T10:30:27Z
2023-11-05T18:02:57Z,@petrirantanen8132,-GYjfh1gpkM,"I'm a Toyota worshiper but their full EV is a huge disappointment. This just might be my next car, job well done Hyundai!",2023-11-05T18:02:57Z
2023-10-29T14:40:32Z,@diegodesouza5260,-GYjfh1gpkM,Horrible!! OMG!,2023-10-29T14:40:32Z
2023-10-28T08:19:10Z,@blueskiesnz,-GYjfh1gpkM,"Ugh, the rear window is still a dust magnet. My biggest gripe with my Ver1, 2018,  Kona EV.",2023-10-28T08:19:10Z
2023-10-28T06:16:13Z,@richardmangan6505,-GYjfh1gpkM,Hope they sort the battery issues my 2023 dis 545 miles before needing replacement. 9 months later waiting for replacement handed it back .,2023-10-28T06:16:13Z
2023-10-26T05:33:21Z,@michaelenglund,-GYjfh1gpkM,You missed the real first edition of the Kona.,2023-10-26T05:33:21Z
2023-10-13T22:41:55Z,@Steve_in_NJ,-GYjfh1gpkM,"Looking forward to seeing this come to the U.S. where there is a growing rival between new EV like the 2024 Kona and Tesla. The big difference may be which EV is ""cheaper"" as Tesla is made in America, thus eligible for the full $7500 tax credit, where Hyundai is NOT, as it's made in S. Korea. Base Tesla Y models may actually turn out to be cheaper than the Kona EV after tax credits are added into the price. Stay tuned...",2023-10-13T22:41:55Z
2023-12-08T11:51:35Z,@Spotofgardening,-GYjfh1gpkM,"That will be interesting! in the UK incentives for purchasing EVs are disappearing, so now credit and £0 road tax will end in 2025 - there will be some petrol vehicles that pay lower road tax than an EV! If that tax credit goes the same way and has a deadline, Tesla are in trouble from rival manufacturers importing to US",2023-12-08T11:51:35Z
2024-01-24T17:31:54Z,@giovannialtamore,-GYjfh1gpkM,"Don't forget warranty: Tesla 4 year, Hyunday 5 year, Kia 7 year.",2024-01-24T17:31:54Z
2023-10-12T09:34:31Z,@Imperial_Dynamics,-GYjfh1gpkM,Nice design. And I love KPOP!  :)   Regards from Greece.,2023-10-12T09:34:31Z
2023-10-10T05:25:17Z,@jeffreysimpson3109,-GYjfh1gpkM,"I have no idea how to pronounce Hyundai, but I can guarantee it's not like this 😂",2023-10-10T05:25:17Z
2023-10-06T16:59:59Z,@michaelkeating3265,-GYjfh1gpkM,Pity its so ugly.,2023-10-06T16:59:59Z
2023-10-04T10:31:09Z,@thalesofmiletus2966,-GYjfh1gpkM,A BA hair off 200cm.,2023-10-04T10:31:09Z
2023-10-04T10:29:27Z,@thalesofmiletus2966,-GYjfh1gpkM,£40k?? That’s 7k more than my present two year old Kona EV (64kw) cost from new and double what my car is now worth according to insurance company. I think I’ll wait a few years once Tesla has its reported £25k model on the road.,2023-10-04T10:30:05Z
2023-09-30T06:26:30Z,@nilloviz,-GYjfh1gpkM,5.9ft??? Please convert to the almighty metric system,2023-09-30T06:26:30Z
2023-09-26T22:31:15Z,@flameh751,-GYjfh1gpkM,"Lol, they hit their audience perfectly with the k-pop reference. All those fans years ago are getting old enough and getting enough economy to buy a car",2023-09-26T22:31:15Z
2023-09-26T21:55:22Z,@inter8872,-GYjfh1gpkM,Old one looks better,2023-09-26T21:55:22Z
2023-09-24T06:14:02Z,@Trinity03088,-GYjfh1gpkM,Us owner i loveit,2023-09-24T06:14:01Z
2023-09-21T13:31:23Z,@chandrachurniyogi8394,-GYjfh1gpkM,HYUNDAI's Ioniq line of EVs could seriously do with a more streamlined little less over futuristic design . . . the previous first generation (now discontinued) HYUNDAI Kona (OS) 4WD + 1.6 T-GDI I4 5-Dr Compact C-SUV (RHD) looks way better than the new one as showcased in this video . . .,2023-09-21T13:48:07Z
2023-09-19T11:04:16Z,@assuta_ashdod_or,-GYjfh1gpkM,why no one tell a word about car multimedia. What about car speakers?,2023-09-19T11:04:15Z
2023-09-19T10:09:13Z,@Dreadpirateflappy,-GYjfh1gpkM,any idea if it has the adaptive drivers display like the Niro where is shows the weather etc?,2023-09-19T10:09:12Z
2023-09-18T20:07:48Z,@AreJilesenWeAreUX,-GYjfh1gpkM,Where is this shot?,2023-09-18T20:07:48Z
2023-09-18T15:54:04Z,@pl9438,-GYjfh1gpkM,"Too busy design styling,  ugly  to me",2023-09-18T15:54:04Z
2023-09-18T11:46:11Z,@riggs7sct,-GYjfh1gpkM,"Gear change is not traditionally placed on a steering wheel stalk, so not sure why you claim that. There's already wireless mobile phone charging in the previous version of the Kona, along with the space for water bottles and oh yeah, a massive cubby bin, too. May want to go revisit the old version then redo this video. 🙄 And this is me only 3 minutes into the video, too. 

Disclaimer: I drive the 2023 model Kona.",2023-09-18T11:46:10Z
2023-10-04T10:33:52Z,@thalesofmiletus2966,-GYjfh1gpkM,"Yeh, thought that was a bit strange. My Kona EV has plenty space in the front and I particularly like the shelf under the console.",2023-10-04T10:33:52Z
2023-09-18T10:55:15Z,@Dreadpirateflappy,-GYjfh1gpkM,"I think the exterior looks great, interior looks horrific and dated imo. like an old VCR style or something. just looks plasticky and nasty. Looks several steps backwards from the Ioniq 5.",2023-09-18T10:55:15Z
2023-09-17T17:42:24Z,@tonybarton3746,-GYjfh1gpkM,It’s a Kona and a last makes a cup of fresh coffee 🤪😂😂😊👍,2023-09-17T17:42:24Z
2023-09-17T16:54:48Z,@Paravantos,-GYjfh1gpkM,The old Kona was faster. I had it for 2 years.,2023-09-17T16:54:48Z
2023-09-15T18:06:26Z,@gordonmccartney5648,-GYjfh1gpkM,That central dash is horrific. Looks pre gen imo.,2023-09-15T18:06:26Z
2023-09-18T10:59:56Z,@Dreadpirateflappy,-GYjfh1gpkM,"It really does. I thought I was the only one that thought so! everyone else seems to love it for some reason but it's horrific enough to put me off and go with a Niro instead, even if this has more kit.",2023-09-18T10:59:55Z
2023-09-15T14:55:40Z,@francisbayona,-GYjfh1gpkM,The BTS book cracked me up 😂,2023-09-15T14:55:40Z
2023-09-15T08:35:58Z,@timnicholls9827,-GYjfh1gpkM,"This was a French car I think. The Hybrid one I saw had a black headlining. With cheap-looking black cloth upholstery. Not chic, depressing.Why do manufacturers suddenly want UK drivers to drive in the dark? Renault and now Peugeot (3008) please note!",2023-09-15T08:35:58Z
2023-09-15T04:25:05Z,@Antho2030,-GYjfh1gpkM,10 -> 80% in 40min is a no buy …,2023-09-15T04:25:05Z
2023-09-15T03:36:47Z,@abunaventana,-GYjfh1gpkM,Aahh.. the old robocop.. ❤❤❤❤,2023-09-15T03:36:47Z
2023-09-15T00:48:41Z,@franknicholasdale4595,-GYjfh1gpkM,"Who is going to use these speeds, what about safety, visibility from a pedestrian aspect, value for money",2023-09-15T00:48:41Z
2023-09-15T00:32:35Z,@williama-d6,-GYjfh1gpkM,"lol the centre console, I like what you did with the book",2023-09-15T00:32:35Z
2023-09-14T22:38:07Z,@shonalove553,-GYjfh1gpkM,"Front looks ok. The back end unfortunately is hideous and not keen on the interior, looks cheap! The outside lights are awful.",2023-09-14T22:39:10Z
2023-09-14T22:25:48Z,@sIightIybored,-GYjfh1gpkM,lower it 30mm and I'd even live with the front charge port. Maybe.,2023-09-14T22:25:47Z
2023-09-14T22:20:04Z,@shivamrameshmishra9539,-GYjfh1gpkM,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2023-09-14T22:20:04Z
2023-09-14T22:02:36Z,@kb8570,-GYjfh1gpkM,Love the buttons on the inside. The charge port on the front is a major fail. They should hide the charge port.,2023-09-14T22:02:35Z
2023-09-14T20:24:36Z,@Sean_S1000,-GYjfh1gpkM,"seems to be priced a bit on the high side, for a compact car",2023-09-14T20:24:35Z
2023-09-14T20:04:36Z,@TG-pd3ft,-GYjfh1gpkM,"This question is like is drowning better than hanging.

Two ghastly milk floats.",2023-09-14T20:04:36Z
2023-09-14T18:14:06Z,@stepheng8779,-GYjfh1gpkM,Traditional gear shift on the wheel? Yeah if you still live in the 50's,2023-09-14T18:14:06Z
2023-09-26T17:05:02Z,@CraftCreepzzz,-GYjfh1gpkM,Yes exactly. Traditional.....,2023-09-26T17:05:02Z
2023-09-14T18:05:44Z,@danielho9753,-GYjfh1gpkM,"Seems like a nice car, probably a bit overpriced compare to rivals",2023-09-14T18:05:44Z
2023-09-14T18:05:17Z,@Steve-Cross,-GYjfh1gpkM,"Have a car manufacturers stopped making ICE cars? I know it’s hard to believe, but some of us can’t own electric cars. I have on street parking. So no home charger and very little infrastructure in my town for charging electric cars. It would be nice if we were catered for. Come on What Car, how about some non-plug-in hybrids?",2023-09-14T18:05:16Z
2023-09-14T17:25:04Z,@tommyjakobsen5504,-GYjfh1gpkM,"but the front, that is so ugly so wired.. must primaere be made for China, they like that robotface..",2023-09-14T17:25:04Z
2023-09-14T15:24:21Z,@michaelforristal5224,-GYjfh1gpkM,"EV’s……batteries are too big, too heavy, too expensive and much of their energy is used lugging them around. It appears we are 4 to 5 years away from solid state batteries which just might bring a reduction in weight, increased range, shorter charging times and maybe cheaper EV prices. The sooner the better.",2023-09-14T15:24:21Z
2023-09-14T14:14:46Z,@drxym,-GYjfh1gpkM,"Hyundai have a knack for making cars which just look ugly and weird and this car is no exception. Those rear headlights look bizarre, slung low on the sides like some kind of legally mandated afterthought. The inconveniently asymmetric front charge port is bizarre. The sharp lines combined with bulges looks odd. It's uncanny how they manage this almost every time. The original Ioniq and even the Ioniq 5 look fugly too. I was behind an Ioniq 5 the other day and it looks so dated and trying too hard to be futurist and failing for a car which has only been out a couple of years.",2023-09-14T14:14:46Z
2023-09-18T11:02:59Z,@Dreadpirateflappy,-GYjfh1gpkM,"I love the ioniq 5 personally, but holy cow this is horrific. despite having less kit i would get the Niro over this simply because of the 90s dash in this monstrosity.",2023-09-18T11:02:58Z
2023-09-14T12:52:44Z,@MikeIOW2,-GYjfh1gpkM,"Nice review!

Any detail on some of the functions that re-set on shutting down the v1 car?
I have to have a pre-drive routine of turning on the auto-handbrake and turning off the lane departure - they always reset themselves!

Also: any memory seats available now?",2023-09-14T12:52:44Z
2023-09-14T15:27:31Z,@bjrnaagebrygmann8909,-GYjfh1gpkM,On the highest trim level you get the lounge seats with memory function now.,2023-09-14T15:27:30Z
2023-09-14T11:55:01Z,@adriancarey7848,-GYjfh1gpkM,I like the new presenter model. I also think - why go with a Niro now?,2023-09-14T11:55:01Z
2023-09-14T18:08:21Z,@stepheng8779,-GYjfh1gpkM,Cos it's a better car 🤷,2023-09-14T18:08:21Z
2023-09-17T22:01:05Z,@austin2planks,-GYjfh1gpkM,"​@@stepheng8779in what way? This charges faster and has better range, with pretty much the same passenger and luggage space, and heat pump as standard. Its also going to be more efficient.",2024-06-12T21:50:07Z
2023-09-18T11:00:51Z,@Dreadpirateflappy,-GYjfh1gpkM,"because the dash in this is absolutely horrific, looks like a 90s dash. Also the wait times on this are probably going to be far far longer as it's brand new. some cars are still up to a year wait.",2023-09-18T11:01:35Z
2023-09-18T13:33:05Z,@stepheng8779,-GYjfh1gpkM,"@@austin2planks interior of Kia is way better, is in all their cars always has been & is still true today. Had use of a Kona recently whilst my Niro was in for an insurance repair, they are far from the same cars. The Kona just felt a poor relation, still a good car but attention to detail lacking, geared differently too, no matter what they say in the garages or press. 7 year warranty Vs 5 is icing on the cake.",2024-06-12T21:50:07Z
2023-09-14T11:44:10Z,@nealy2815,-GYjfh1gpkM,Still can't decide if I like the look of the car. Could be like the MG4 didn't look great on screen but is very nice in reality.,2023-09-14T11:44:09Z
2023-09-18T08:39:19Z,@dcvariousvids8082,-GYjfh1gpkM,"It’s definitely got the Robocop visor look. Perhaps the going to be an ad campaign. “One way or another, you’re coming with me.” But how far depends on your driving style, ambient temp. and whether you’re using the HVAC.😊",2023-09-18T08:39:18Z
2023-09-14T11:17:56Z,@davidbrookes9424,-GYjfh1gpkM,Why don't you move the steering wheel so you CAN see the speedo?,2023-09-14T11:17:56Z
2023-09-14T11:14:18Z,@taomahNEGEV,-GYjfh1gpkM,Looks like the new e-2008 is the winner here.,2023-09-14T11:14:18Z
2023-09-14T18:12:49Z,@stepheng8779,-GYjfh1gpkM,Said no-one but you 🤦,2023-09-14T18:12:49Z
2023-09-14T11:09:32Z,@Azerini,-GYjfh1gpkM,that center console and that center dash... feels cheap just by looking at it,2023-09-14T11:09:32Z
2023-09-14T10:38:59Z,@graeradt,-GYjfh1gpkM,I have a 2020 Kona and this looks like a great upgrade.  Hyundai have been listening to their customers.,2023-09-14T10:38:59Z
2023-09-14T09:46:42Z,@rivergladesgardenrailroad8834,-GYjfh1gpkM,"Its nearly perfect me thinks, waiting to get my order in when released in Australia.",2023-09-14T09:46:41Z
2023-09-14T09:11:09Z,@davelocktalk,-GYjfh1gpkM,"I have the 2021 model and I love it, my first electric car , this summer I was averaging 6.5 miles per klw, even in eco mode its fast! Love it!",2023-09-14T09:11:09Z
2023-09-14T08:51:08Z,@marksanders2784,-GYjfh1gpkM,"I really dislike this trend that manufacturers are using to describe 'faux leather' - Vegan leather, eco leather etc - in most cases it's plastic, so let's call it what it is and not make out that it's a green alternative in any form.",2023-09-14T08:51:08Z
2023-09-16T14:29:01Z,@charlesbridgford254,-GYjfh1gpkM,"I also find it puzzling that 'vegan leather' is described as sustainable. Isn't leather sustainable, and biodegradable?",2023-09-16T14:29:01Z
2023-09-16T21:35:24Z,@johnfaulkner6776,-GYjfh1gpkM,​@@charlesbridgford254It's made of recycled greens. The kind of left-overs that used to go on the compost heap.,2024-06-12T22:29:14Z
2023-09-18T06:04:14Z,@NCXDesigns,-GYjfh1gpkM,"@@charlesbridgford254 Leather comes from cattle, cattle are not eco-friendly. Raising cattle pollutes water ways and their methane emissions are contradictory to owning an EV. 

Faux leather can also be much softer and easier to clean than real leather.

I own a car with real leather and I hate the leather seats, too firm for driving for hours a day for my job. Faux Leather can be made just as firm or softer than real leather because its a mix of vinyl and other recycled rubber materials. It's not just a sustainability thing, it's also a comfort thing.

My friend has an Ioniq 5 Limited and his seats aren't real leather either but they feel a helluva lot better than my real leather ones do.",2024-06-12T22:29:14Z
2023-09-18T10:58:31Z,@Dreadpirateflappy,-GYjfh1gpkM,"@@NCXDesigns ""cattle are not eco friendly"" far more eco friendly than plastic...",2024-06-12T22:29:14Z
2023-09-21T04:37:10Z,@techpappee,-GYjfh1gpkM,"But they're not... they use recycled materials so they are eco friendly 😊

Hyundai doesn't list it as vegan or biodegrable just eco friendly. The journalist words not there's.",2023-09-21T04:39:54Z
2023-10-03T20:40:40Z,@DrewzerNI,-GYjfh1gpkM,"It's cheaper than leather so ""vegan"" is how they're trying to sell the idea to consumers without admitting its purely a cost decision.",2023-10-03T20:40:40Z
2023-10-12T15:54:38Z,@ent1311,-GYjfh1gpkM,​@@DrewzerNIit also lasts longer and does not need as much maintenance. It also feels better. In every way it's better then leather.,2024-06-12T22:29:14Z
2023-11-20T11:49:58Z,@hbgriss,-GYjfh1gpkM,"@@NCXDesignsyou missed the part that leather is biodegradable and natural and a by product of feeding billions of people.  Until you change billions of humans nutritional habits, Leather is an absolute superior product. Hands down.",2024-06-12T22:29:14Z
2023-11-24T12:08:46Z,@norfolkngood8960,-GYjfh1gpkM,"Yes leather biodegrades in landfill takes about 50 years or so.

Plastic based ""leather"" obviously is 500+ years. 

Funnily enough the co2 footprint is about the same. If cattle is being raised as food and the leather is a by product it can be viewed somewhat differently I guess.

But cattle are horrendous for the planet they use exponentially more water than humans or crops per acre plus all the co2 and methane they produce.

Neither are particularly great but had to say real leather if you look after it can last a very very long time. Most don't realise it needs moisturising and feeding etc to keep to going if you do that it can last so long you won't care.

Must say having had both you can't beat real leather it just feels nicer as a meat eater I don't think I'm in a position to lecture one way or the other tbh

Until the destruction of vegan leather doesn't release micro plastics they shouldn't be used imho tho",2023-11-24T12:08:46Z
2023-12-07T11:40:09Z,@MrE.888,-GYjfh1gpkM,Pretty sure cows are more eco friendly than humans,2023-12-07T11:40:09Z
2023-12-14T19:03:27Z,@Plisken65,-GYjfh1gpkM,"In America, we have a faux politician: we call it AOC😂",2023-12-14T19:03:27Z
2024-01-16T23:56:28Z,@harrybarnes3539,-GYjfh1gpkM,We really do live in a dystopian Society,2024-01-16T23:56:28Z
2024-04-26T11:40:31Z,@daledouglas5900,-GYjfh1gpkM,"For the small amount of us who are ethical vegetarians and avoid leather for that reason, a “vegan leather” option is very much a plus. That’s what I’m looking for, and now the market can actually sell it to me.",2024-04-26T11:40:31Z
2024-05-06T22:13:09Z,@MoragDrummond,-GYjfh1gpkM,It means it’s suitable for vegans. Vegans would object to actual leather.,2024-05-06T22:13:09Z
2023-09-14T08:49:04Z,@cabottaxi,-GYjfh1gpkM,That looks like just another bland SUV with no soul.,2023-09-14T08:49:04Z
2023-09-15T21:41:51Z,@MikeIOW2,-GYjfh1gpkM,Which SUVs do you feel have soul?,2023-09-15T21:41:50Z
2023-09-14T08:42:31Z,@mjt-wx3gt,-GYjfh1gpkM,"I get some people will hate it, im fine with the design myself and it ticks most of the boxes i need, a lot of EV's are massive, this a good size compromise with OK range for me.",2023-09-14T08:43:34Z
2023-09-14T12:54:37Z,@MikeIOW2,-GYjfh1gpkM,"'OK range' ?
There aren't too many EVs today with over 300 miles as a range!!",2023-09-14T12:54:37Z
2023-09-14T14:03:07Z,@mjt-wx3gt,-GYjfh1gpkM,@@MikeIOW2 well I'm very likely to buy one so ok decent range especially for the size of the vehicle. I stand corrected.,2024-06-12T21:17:58Z
2023-10-26T16:16:51Z,@mjt-wx3gt,-GYjfh1gpkM,"Update I did purchase the Kona, had it 2 weeks now and I'm very happy with it, does what I want it to and not too big!",2023-10-26T16:16:51Z
2023-09-14T08:09:14Z,@alexbirch1013,-GYjfh1gpkM,Multipla successor,2023-09-14T08:09:13Z
2023-09-14T08:07:41Z,@alexanderstefanov6474,-GYjfh1gpkM,Korean cars are excellent. K pop on the other hand is objectively awful unless you're a 12 year old girl,2023-09-14T08:07:41Z
2023-09-14T08:04:58Z,@barrycrump6189,-GYjfh1gpkM,Wow! Retro pixel graphics. Whatever next - even more guff?,2023-09-14T08:04:57Z
2023-09-14T07:47:40Z,@ipb1966,-GYjfh1gpkM,Charging port at the front ruins the look,2023-09-14T07:47:40Z
2023-09-14T07:42:44Z,@nigelturner3251,-GYjfh1gpkM,"A bit marmite on the looks, especially side on.",2023-09-14T07:42:44Z
2023-09-14T07:22:26Z,@colinrenfrew48,-GYjfh1gpkM,Well balanced review.,2023-09-14T07:22:26Z
2023-09-14T07:14:50Z,@TonyJewell0,-GYjfh1gpkM,Fine bit of Woollarding there.,2023-09-14T07:14:50Z
2023-09-14T07:10:49Z,@David-Dumont,-GYjfh1gpkM,"I think using simple plastic on areas that are not toched often if durable, is actually pretty clever. It lets u get more features for your money. And as u said they did make important parts like the steering wheel and the silver colored buttons feel good. So no real complaints",2023-09-14T07:10:49Z
2023-09-18T10:56:57Z,@Dreadpirateflappy,-GYjfh1gpkM,I 100% agree. hard plastic on the top of the door is a no go though as it's somewhere many people rest their arms.,2023-09-18T10:56:57Z
2023-09-14T07:09:21Z,@666JGNotts,-GYjfh1gpkM,"Although that charging point at the front looks very handy, I am wondering if it could also be an issue. A small front end shunt could turn into a very expensive repair and mean the car won't charge until it is fixed.",2023-09-14T07:09:21Z
2023-09-14T10:25:51Z,@dcvariousvids8082,-GYjfh1gpkM,"I reckon not charging would be the least of worries. As there’s a trend in the auto insurance companies, that heads toward claim adjusters not knowing if the battery pack and or high voltage system is damaged. Then not willing to accept any risk and writing-off EVs with minor damage.",2023-09-14T10:26:41Z
2023-09-18T23:29:42Z,@cloudbasenirvana,-GYjfh1gpkM,"Home insurance for the owner and the owers neighbors are about to sky rocket as these cars are a fire hazzard. World wide these batteries are exploding causing immense damage, I think the EV scam is going to be short lived Long Live ICE.",2023-09-18T23:29:41Z
2023-09-24T06:12:50Z,@rivergladesgardenrailroad8834,-GYjfh1gpkM,"don't Tailgate, and pay attention.  Also they have sensors that mean one gets a warning about being to close.",2023-09-24T06:12:49Z
2023-09-26T19:47:36Z,@envchris,-GYjfh1gpkM,I have a new mg zs and someone reversed into my car. It damaged the charge port and pushed in the flap and I had to get a mechanic to get it out.,2023-09-26T19:47:36Z
2023-10-15T07:24:03Z,@medroastt9888,-GYjfh1gpkM,100% agree.... putting charging port in front is a DOA on my book,2023-10-15T07:24:03Z
2023-11-18T00:19:19Z,@grumpydave5377,-GYjfh1gpkM,Not to mention that it ruins the look of the front end. Looks like it was put there as an afterthought.,2023-11-18T00:19:19Z
2024-01-24T17:38:48Z,@giovannialtamore,-GYjfh1gpkM,"@@medroastt9888 It is the least of your worries. The charging point is only a socket, easy and low cost to repair. The expensive things are things like cameras. sensors and radar. All that stuff is on the front of any EV, inclusing Tesla.

Personally, a charging port on the left side of the car (like on the Tesla) is a DOA in my book. Most roadside chargers are on the pavement on the right side of the car (unless you park against the flow, which is forbidden in most countries). This means your charging cable/connector is sticking out on the side where cars/bikes/etc can easily hit it - accidentally or on purpose...",2024-04-18T02:20:26Z
2023-09-14T06:59:59Z,@chasf3433,-GYjfh1gpkM,The position of the large  light clusters on corners of the bumpers is going to make parking scrapes expensive. Someone needs to tell Hyundai designers what bumpers are supposed to do namely prevent expensive damage from small impacts.,2023-09-14T06:59:58Z
2023-09-14T12:54:02Z,@MikeIOW2,-GYjfh1gpkM,"It's a fair point, although I reckon they might be tougher than they look.",2023-09-14T12:54:00Z
2023-09-14T22:27:10Z,@rivergladesgardenrailroad8834,-GYjfh1gpkM,"Park more carefully please, and what about sensors",2023-09-14T22:28:42Z
2023-09-18T10:57:45Z,@Dreadpirateflappy,-GYjfh1gpkM,sensors are there for a reason. if you scrape the bumper even with front sensors you deserve the bill tbh.,2023-09-18T10:57:44Z
2023-09-24T06:13:44Z,@rivergladesgardenrailroad8834,-GYjfh1gpkM,Stop being negative please.,2023-09-24T06:13:43Z
2023-09-24T22:02:13Z,@CptSpears007,-GYjfh1gpkM,Not to mention how dirty they will get during winter.,2023-09-24T22:02:13Z
2024-01-20T08:35:26Z,@zphydrian,-GYjfh1gpkM,You can be the best in the world at parking your car but sometimes other drivers will scrape you getting in and out of parking spaces.,2024-01-20T08:35:40Z
